6/23/1999, 42.69 
6/24/1999, 42.81 
6/25/1999, 43.56 
6/28/1999, 43.25 
6/29/1999, 43.81 
6/30/1999, 44.00 
7/1/1999, 44.06 
7/2/1999, 44.06 
7/6/1999, 43.38 
7/7/1999, 43.63 
7/8/1999, 44.38 
7/9/1999, 44.56 
7/12/1999, 44.69 
7/13/1999, 46.31 
7/14/1999, 47.63 
7/15/1999, 46.75 
7/16/1999, 46.00 
7/19/1999, 45.44 
7/20/1999, 45.25 
7/21/1999, 44.88 
7/22/1999, 45.88 
7/23/1999, 46.63 
7/26/1999, 45.25 
7/27/1999, 46.25 
7/28/1999, 46.44 
7/29/1999, 45.25 
7/30/1999, 45.38 
8/2/1999, 45.81 
8/3/1999, 47.06 
8/4/1999, 46.63 
8/5/1999, 46.25 
8/6/1999, 46.56 
8/9/1999, 46.69 
8/10/1999, 46.06 
8/11/1999, 46.04 
8/12/1999, 45.75 
8/13/1999, 45.38 
8/16/1999, 46.13 
8/17/1999, 46.50 
8/18/1999, 46.13 
8/19/1999, 45.19 
8/20/1999, 45.75 
8/23/1999, 45.94 
8/24/1999, 45.13 
8/25/1999, 44.31 
8/26/1999, 44.38 
8/27/1999, 43.81 
8/30/1999, 44.75 
8/31/1999, 45.31 
9/1/1999, 45.00 
9/2/1999, 44.94 
9/3/1999, 45.44 
9/7/1999, 44.94 
9/8/1999, 44.56 
9/9/1999, 45.13 
9/10/1999, 45.25 
9/13/1999, 44.81 
9/14/1999, 44.56 
9/15/1999, 44.44 
9/16/1999, 43.94 
9/17/1999, 43.63 
9/20/1999, 42.88 
9/21/1999, 42.75 
9/22/1999, 43.50 
9/23/1999, 42.75 
9/24/1999, 42.06 
9/27/1999, 41.69 
9/28/1999, 41.88 
9/29/1999, 42.19 
9/30/1999, 42.63 
10/1/1999, 42.88 
10/4/1999, 43.69 
10/5/1999, 43.81 
10/6/1999, 43.44 
10/7/1999, 42.75 
10/8/1999, 42.00 
10/11/1999, 41.94 
