2/3/2000,50.41,
2/4/2000,49.31,
2/7/2000,47.68,
2/8/2000,49.37,
2/9/2000,49.19,
2/10/2000,48.49,
2/11/2000,48.09,
2/14/2000,47.21,
2/15/2000,45.94,
2/16/2000,44.42,
2/17/2000,40.93,
2/18/2000,41.81,
2/22/2000,40.93,
2/23/2000,41.46,
2/24/2000,41.28,
2/25/2000,44.31,
2/28/2000,45.53,
2/29/2000,46.17,
3/1/2000,43.26,
3/2/2000,46.17,
3/3/2000,46.46,
3/6/2000,46.63,
3/7/2000,42.21,
3/8/2000,42.45,
3/9/2000,41.46,
3/10/2000,41.05,
3/13/2000,40.00,
3/14/2000,40.30,
3/15/2000,46.34,
3/16/2000,52.06,
3/17/2000,50.18,
3/20/2000,48.67,
3/21/2000,48.55,
3/22/2000,49.19,
3/23/2000,49.89,
3/24/2000,50.12,
3/27/2000,49.71,
3/28/2000,47.56,
3/29/2000,46.98,
3/30/2000,46.75,
3/31/2000,48.90,
4/3/2000,48.84,
4/4/2000,50.30,
4/5/2000,49.77,
4/6/2000,48.26,
4/7/2000,49.13,
4/10/2000,50.47,
4/11/2000,53.44,
4/12/2000,51.23,
4/13/2000,50.82,
4/14/2000,47.33,
4/17/2000,45.70,
4/18/2000,47.39,
4/19/2000,48.61,
4/20/2000,50.99,
4/24/2000,52.10,
4/25/2000,53.03,
4/26/2000,51.11,
4/27/2000,52.16,
4/28/2000,50.30,
5/1/2000,54.37,
5/2/2000,50.94,
5/3/2000,48.55,
5/4/2000,45.53,
5/5/2000,45.41,
5/8/2000,44.13,
5/9/2000,45.76,
5/10/2000,45.53,
5/11/2000,46.34,
5/12/2000,44.48,
5/15/2000,45.53,
5/16/2000,47.74,
5/17/2000,44.41,
5/18/2000,43.49,
5/19/2000,41.86,
5/22/2000,40.12,
5/23/2000,37.79,
5/24/2000,29.65,
5/25/2000,27.91,
5/26/2000,28.72,
5/30/2000,30.24,
5/31/2000,29.71,
6/1/2000,30.12,
6/2/2000,31.86,
6/5/2000,30.93,
6/6/2000,29.54,
6/7/2000,30.47,
6/8/2000,29.83,
6/9/2000,30.06,
6/12/2000,29.25,
6/13/2000,29.89,
6/14/2000,30.29,
6/15/2000,30.88,
6/16/2000,30.24,
6/19/2000,29.77,
6/20/2000,29.42,
6/21/2000,30.12,
6/22/2000,29.77,
6/23/2000,29.77,
6/26/2000,29.65,
6/27/2000,30.70,
6/28/2000,30.06,
6/29/2000,29.83,
6/30/2000,30.70,
7/3/2000,31.81,
7/5/2000,30.93,
7/6/2000,30.58,
7/7/2000,32.15,
7/10/2000,34.48,
7/11/2000,33.08,
7/12/2000,34.02,
7/13/2000,33.96,
7/14/2000,33.49,
7/17/2000,33.03,
7/18/2000,31.52,
7/19/2000,30.64,
7/20/2000,30.64,
7/21/2000,30.00,
7/24/2000,29.48,
7/25/2000,29.48,
7/26/2000,29.13,
7/27/2000,29.71,
7/28/2000,30.00,
7/31/2000,30.29,
8/1/2000,30.24,
8/2/2000,31.22,
8/3/2000,32.15,
8/4/2000,33.03,
8/7/2000,34.13,
8/8/2000,34.95,
8/9/2000,33.67,
8/10/2000,31.98,
8/11/2000,32.50,
8/14/2000,33.26,
8/15/2000,32.33,
8/16/2000,30.76,
8/17/2000,30.70,
8/18/2000,31.11,
8/21/2000,30.47,
8/22/2000,30.64,
8/23/2000,30.00,
8/24/2000,30.12,
8/25/2000,30.64,
8/28/2000,30.76,
8/29/2000,32.33,
8/30/2000,33.14,
8/31/2000,32.04,
9/1/2000,32.85,
9/5/2000,33.67,
9/6/2000,34.02,
9/7/2000,33.96,
9/8/2000,35.06,
9/11/2000,35.00,
9/12/2000,35.02,
9/13/2000,35.70,
9/14/2000,34.60,
9/15/2000,32.85,
9/18/2000,31.69,
9/19/2000,31.11,
9/20/2000,31.86,
9/21/2000,32.91,
9/22/2000,32.50,
9/25/2000,32.45,
9/26/2000,31.46,
9/27/2000,32.15,
9/28/2000,33.38,
9/29/2000,32.50,
10/2/2000,30.64,
10/3/2000,31.47,
10/4/2000,32.08,
10/5/2000,31.28,
10/6/2000,31.17,
10/9/2000,31.81,
10/10/2000,30.70,
10/11/2000,28.49,
10/12/2000,29.07,
10/13/2000,29.89,
10/16/2000,29.77,
10/17/2000,29.77,
10/18/2000,30.70,
10/19/2000,32.50,
10/20/2000,31.92,
10/23/2000,31.22,
10/24/2000,31.57,
10/25/2000,30.70,
10/26/2000,30.70,
10/27/2000,31.34,
10/30/2000,32.15,
10/31/2000,34.07,
11/1/2000,33.26,
11/2/2000,33.67,
11/3/2000,32.85,
11/6/2000,32.15,
11/7/2000,33.26,
11/8/2000,33.08,
11/9/2000,31.69,
11/10/2000,30.70,
11/13/2000,32.04,
11/14/2000,34.31,
11/15/2000,34.19,
11/16/2000,32.85,
11/17/2000,33.55,
11/20/2000,32.50,
11/21/2000,33.55,
11/22/2000,32.10,
11/24/2000,32.97,
11/27/2000,34.13,
11/28/2000,32.79,
11/29/2000,33.90,
11/30/2000,30.35,
12/1/2000,30.35,
12/4/2000,31.75,
12/5/2000,32.85,
12/6/2000,31.28,
12/7/2000,30.88,
12/8/2000,30.93,
12/11/2000,30.64,
12/12/2000,30.88,
12/13/2000,30.47,
12/14/2000,32.50,
12/15/2000,32.45,
12/18/2000,33.90,
12/19/2000,31.57,
12/20/2000,32.04,
12/21/2000,33.14,
12/22/2000,34.77,
12/26/2000,33.55,
12/27/2000,34.60,
12/28/2000,35.93,
12/29/2000,37.16,
1/2/2001,38.32,
1/3/2001,39.71,
1/4/2001,40.59,
1/5/2001,38.43,
1/8/2001,39.02,
1/9/2001,38.90,
1/10/2001,37.85,
1/11/2001,38.43,
1/12/2001,40.06,
1/16/2001,40.53,
1/17/2001,38.55,
1/18/2001,38.55,
1/19/2001,37.62,
1/22/2001,39.31,
1/23/2001,39.54,
1/24/2001,39.95,
1/25/2001,40.18,
1/26/2001,38.38,
1/29/2001,40.99,
1/30/2001,40.70,
1/31/2001,43.03,
2/1/2001,43.03,
2/2/2001,40.88,
2/5/2001,40.18,
2/6/2001,40.70,
2/7/2001,42.10,
2/8/2001,39.89,
2/9/2001,38.43,
2/12/2001,39.48,
2/13/2001,39.95,
2/14/2001,40.64,
2/15/2001,39.83,
2/16/2001,39.71,
2/20/2001,41.05,
2/21/2001,39.07,
2/22/2001,38.96,
2/23/2001,38.49,
2/26/2001,39.89,
2/27/2001,40.00,
2/28/2001,38.84,
3/1/2001,37.50,
3/2/2001,35.99,
3/5/2001,35.06,
3/6/2001,35.18,
3/7/2001,37.16,
3/8/2001,37.39,
3/9/2001,36.63,
3/12/2001,35.29,
3/13/2001,35.41,
3/14/2001,33.96,
3/15/2001,35.00,
3/16/2001,34.54,
3/19/2001,35.53,
3/20/2001,36.75,
3/21/2001,35.70,
3/22/2001,34.65,
3/23/2001,34.48,
3/26/2001,35.24,
3/27/2001,35.29,
3/28/2001,35.06,
3/29/2001,35.29,
3/30/2001,36.52,
4/2/2001,33.67,
4/3/2001,31.69,
4/4/2001,32.56,
4/5/2001,33.49,
4/6/2001,33.08,
4/9/2001,32.37,
4/10/2001,33.24,
4/11/2001,33.74,
4/12/2001,33.78,
4/16/2001,32.53,
4/17/2001,33.75,
4/18/2001,35.69,
4/19/2001,34.40,
4/20/2001,34.00,
4/23/2001,33.72,
4/24/2001,31.89,
4/25/2001,32.53,
4/26/2001,32.36,
4/27/2001,32.86,
4/30/2001,32.50,
5/1/2001,33.42,
5/2/2001,33.53,
5/3/2001,32.93,
5/4/2001,33.37,
5/7/2001,32.32,
5/8/2001,32.35,
5/9/2001,32.38,
5/10/2001,33.44,
5/11/2001,33.02,
5/14/2001,33.59,
5/15/2001,33.07,
5/16/2001,33.63,
5/17/2001,33.77,
5/18/2001,33.29,
5/21/2001,34.45,
5/22/2001,35.25,
5/23/2001,34.28,
5/24/2001,35.17,
5/25/2001,34.98,
5/29/2001,34.22,
5/30/2001,34.69,
5/31/2001,36.20,
6/1/2001,36.08,
6/4/2001,35.81,
6/5/2001,36.98,
6/6/2001,36.75,
6/7/2001,38.14,
6/8/2001,37.58,
6/11/2001,37.00,
6/12/2001,37.61,
6/13/2001,37.67,
6/14/2001,37.60,
6/15/2001,37.68,
6/18/2001,39.15,
6/19/2001,39.49,
6/20/2001,39.64,
6/21/2001,40.58,
6/22/2001,39.00,
6/25/2001,39.03,
6/26/2001,37.53,
6/27/2001,36.96,
6/28/2001,39.18,
6/29/2001,38.22,
7/2/2001,39.39,
7/3/2001,39.20,
7/5/2001,38.42,
7/6/2001,37.59,
7/9/2001,39.04,
7/10/2001,38.79,
7/11/2001,39.25,
7/12/2001,40.13,
7/13/2001,40.10,
7/16/2001,41.40,
7/17/2001,41.12,
7/18/2001,40.59,
7/19/2001,40.91,
7/20/2001,41.25,
7/23/2001,40.67,
7/24/2001,39.09,
7/25/2001,38.90,
7/26/2001,39.26,
7/27/2001,38.50,
7/30/2001,39.15,
